,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeam_p1Win,HomeTeam_p1Draw,HomeTeam_p1Lose,HomeTeam_p2Win,HomeTeam_p2Draw,HomeTeam_p2Lose,HomeTeam_p3Win,HomeTeam_p3Draw,HomeTeam_p3Lose,HomeTeam_p4Win,HomeTeam_p4Draw,HomeTeam_p4Lose,HomeTeam_p5Win,HomeTeam_p5Draw,HomeTeam_p5Lose,AwayTeam_p1Win,AwayTeam_p1Draw,AwayTeam_p1Lose,AwayTeam_p2Win,AwayTeam_p2Draw,AwayTeam_p2Lose,AwayTeam_p3Win,AwayTeam_p3Draw,AwayTeam_p3Lose,AwayTeam_p4Win,AwayTeam_p4Draw,AwayTeam_p4Lose,AwayTeam_p5Win,AwayTeam_p5Draw,AwayTeam_p5Lose
0,0,2017-08-11,Arsenal,Leicester City,4,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2017-08-12,Brighton & Hove Albion,Manchester City,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2017-08-12,Chelsea,Burnley,2,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,2017-08-12,Crystal Palace,Huddersfield Town,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,2017-08-12,Everton,Stoke City,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,2017-08-12,Southampton,Swansea City,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,2017-08-12,Watford,Liverpool,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,2017-08-12,West Bromwich Albion,Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,2017-08-13,Manchester United,West Ham United,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,2017-08-13,Newcastle United,Tottenham Hotspur,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,2017-08-19,Bournemouth,Watford,0,2,A,False,False,True,,,,,,,,,,,,,False,True,False,,,,,,,,,,,,
11,11,2017-08-19,Burnley,West Bromwich Albion,0,1,A,True,False,False,,,,,,,,,,,,,True,False,False,,,,,,,,,,,,
12,12,2017-08-19,Leicester City,Brighton & Hove Albion,2,0,H,False,False,True,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
13,13,2017-08-19,Liverpool,Crystal Palace,1,0,H,False,True,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
14,14,2017-08-19,Southampton,West Ham United,3,2,H,False,True,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
15,15,2017-08-19,Stoke City,Arsenal,1,0,H,False,False,True,,,,,,,,,,,,,True,False,False,,,,,,,,,,,,
16,16,2017-08-19,Swansea City,Manchester United,0,4,A,False,True,False,,,,,,,,,,,,,True,False,False,,,,,,,,,,,,
17,17,2017-08-20,Huddersfield Town,Newcastle United,1,0,H,True,False,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
18,18,2017-08-20,Tottenham Hotspur,Chelsea,1,2,A,True,False,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
19,19,2017-08-21,Manchester City,Everton,1,1,D,True,False,False,,,,,,,,,,,,,True,False,False,,,,,,,,,,,,
20,20,2017-08-26,Bournemouth,Manchester City,1,2,A,False,False,True,False,False,True,,,,,,,,,,False,True,False,True,False,False,,,,,,,,,
21,21,2017-08-26,Crystal Palace,Swansea City,0,2,A,False,False,True,False,False,True,,,,,,,,,,False,False,True,False,True,False,,,,,,,,,
22,22,2017-08-26,Huddersfield Town,Southampton,0,0,D,True,False,False,True,False,False,,,,,,,,,,True,False,False,False,True,False,,,,,,,,,
23,23,2017-08-26,Manchester United,Leicester City,2,0,H,True,False,False,True,False,False,,,,,,,,,,True,False,False,False,False,True,,,,,,,,,
24,24,2017-08-26,Newcastle United,West Ham United,3,0,H,False,False,True,False,False,True,,,,,,,,,,False,False,True,False,False,True,,,,,,,,,
25,25,2017-08-26,Watford,Brighton & Hove Albion,0,0,D,True,False,False,False,True,False,,,,,,,,,,False,False,True,False,False,True,,,,,,,,,
26,26,2017-08-27,Chelsea,Everton,2,0,H,True,False,False,False,False,True,,,,,,,,,,False,True,False,True,False,False,,,,,,,,,
27,27,2017-08-27,Liverpool,Arsenal,4,0,H,True,False,False,False,True,False,,,,,,,,,,False,False,True,True,False,False,,,,,,,,,
28,28,2017-08-27,Tottenham Hotspur,Burnley,1,1,D,False,False,True,True,False,False,,,,,,,,,,False,False,True,True,False,False,,,,,,,,,
29,29,2017-08-27,West Bromwich Albion,Stoke City,1,1,D,True,False,False,True,False,False,,,,,,,,,,True,False,False,False,False,True,,,,,,,,,
30,30,2017-09-09,Arsenal,Bournemouth,3,0,H,False,False,True,False,False,True,True,False,False,,,,,,,False,False,True,False,False,True,False,False,True,,,,,,
31,31,2017-09-09,Brighton & Hove Albion,West Bromwich Albion,3,1,H,False,True,False,False,False,True,False,False,True,,,,,,,False,True,False,True,False,False,True,False,False,,,,,,
32,32,2017-09-09,Everton,Tottenham Hotspur,0,3,A,False,False,True,False,True,False,True,False,False,,,,,,,False,True,False,False,False,True,True,False,False,,,,,,
33,33,2017-09-09,Leicester City,Chelsea,1,2,A,False,False,True,True,False,False,False,False,True,,,,,,,True,False,False,True,False,False,False,False,True,,,,,,
34,34,2017-09-09,Manchester City,Liverpool,5,0,H,True,False,False,False,True,False,True,False,False,,,,,,,True,False,False,True,False,False,False,True,False,,,,,,
35,35,2017-09-09,Southampton,Watford,0,2,A,False,True,False,True,False,False,False,True,False,,,,,,,False,True,False,True,False,False,False,True,False,,,,,,
36,36,2017-09-09,Stoke City,Manchester United,2,2,D,False,True,False,True,False,False,False,False,True,,,,,,,True,False,False,True,False,False,True,False,False,,,,,,
37,37,2017-09-10,Burnley,Crystal Palace,1,0,H,False,True,False,False,False,True,True,False,False,,,,,,,False,False,True,False,False,True,False,False,True,,,,,,
38,38,2017-09-10,Swansea City,Newcastle United,0,1,A,True,False,False,False,False,True,False,True,False,,,,,,,True,False,False,False,False,True,False,False,True,,,,,,
39,39,2017-09-11,West Ham United,Huddersfield Town,2,0,H,False,False,True,False,False,True,False,False,True,,,,,,,False,True,False,True,False,False,True,False,False,,,,,,
40,40,2017-09-15,Bournemouth,Brighton & Hove Albion,2,1,H,False,False,True,False,False,True,False,False,True,False,False,True,,,,True,False,False,False,True,False,False,False,True,False,False,True,,,
41,41,2017-09-16,Crystal Palace,Southampton,0,1,A,False,False,True,False,False,True,False,False,True,False,False,True,,,,False,False,True,False,True,False,True,False,False,False,True,False,,,
42,42,2017-09-16,Huddersfield Town,Leicester City,1,1,D,False,False,True,False,True,False,True,False,False,True,False,False,,,,False,False,True,False,False,True,True,False,False,False,False,True,,,
43,43,2017-09-16,Liverpool,Burnley,1,1,D,False,False,True,True,False,False,True,False,False,False,True,False,,,,True,False,False,False,True,False,False,False,True,True,False,False,,,
44,44,2017-09-16,Newcastle United,Stoke City,2,1,H,True,False,False,True,False,False,False,False,True,False,False,True,,,,False,True,False,False,True,False,True,False,False,False,False,True,,,
45,45,2017-09-16,Tottenham Hotspur,Swansea City,0,0,D,True,False,False,False,True,False,False,False,True,True,False,False,,,,False,False,True,True,False,False,False,False,True,False,True,False,,,
46,46,2017-09-16,Watford,Manchester City,0,6,A,True,False,False,False,True,False,True,False,False,False,True,False,,,,True,False,False,True,False,False,False,True,False,True,False,False,,,
47,47,2017-09-16,West Bromwich Albion,West Ham United,0,0,D,False,False,True,False,True,False,True,False,False,True,False,False,,,,True,False,False,False,False,True,False,False,True,False,False,True,,,
48,48,2017-09-17,Chelsea,Arsenal,0,0,D,True,False,False,True,False,False,True,False,False,False,False,True,,,,True,False,False,False,False,True,False,False,True,True,False,False,,,
49,49,2017-09-17,Manchester United,Everton,4,0,H,False,True,False,True,False,False,True,False,False,True,False,False,,,,False,False,True,False,False,True,False,True,False,True,False,False,,,
50,50,2017-09-23,Burnley,Huddersfield Town,0,0,D,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
51,51,2017-09-23,Everton,Bournemouth,2,1,H,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
52,52,2017-09-23,Leicester City,Liverpool,2,3,A,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
53,53,2017-09-23,Manchester City,Crystal Palace,5,0,H,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
54,54,2017-09-23,Southampton,Manchester United,0,1,A,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
55,55,2017-09-23,Stoke City,Chelsea,0,4,A,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
56,56,2017-09-23,Swansea City,Watford,1,2,A,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
57,57,2017-09-23,West Ham United,Tottenham Hotspur,2,3,A,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
58,58,2017-09-24,Brighton & Hove Albion,Newcastle United,1,0,H,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
59,59,2017-09-25,Arsenal,West Bromwich Albion,2,0,H,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
60,60,2017-09-30,Bournemouth,Leicester City,0,0,D,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
61,61,2017-09-30,Chelsea,Manchester City,0,1,A,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
62,62,2017-09-30,Huddersfield Town,Tottenham Hotspur,0,4,A,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
63,63,2017-09-30,Manchester United,Crystal Palace,4,0,H,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
64,64,2017-09-30,Stoke City,Southampton,2,1,H,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
65,65,2017-09-30,West Bromwich Albion,Watford,2,2,D,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
66,66,2017-09-30,West Ham United,Swansea City,1,0,H,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
67,67,2017-10-01,Arsenal,Brighton & Hove Albion,2,0,H,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
68,68,2017-10-01,Everton,Burnley,0,1,A,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
69,69,2017-10-01,Newcastle United,Liverpool,1,1,D,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
70,70,2017-10-14,Burnley,West Ham United,1,1,D,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
71,71,2017-10-14,Crystal Palace,Chelsea,2,1,H,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False
72,72,2017-10-14,Liverpool,Manchester United,0,0,D,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
73,73,2017-10-14,Manchester City,Stoke City,7,2,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
74,74,2017-10-14,Swansea City,Huddersfield Town,2,0,H,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
75,75,2017-10-14,Tottenham Hotspur,Bournemouth,1,0,H,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
76,76,2017-10-14,Watford,Arsenal,2,1,H,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
77,77,2017-10-15,Brighton & Hove Albion,Everton,1,1,D,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
78,78,2017-10-15,Southampton,Newcastle United,2,2,D,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False
79,79,2017-10-16,Leicester City,West Bromwich Albion,1,1,D,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
80,80,2017-10-20,West Ham United,Brighton & Hove Albion,0,3,A,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False
81,81,2017-10-21,Chelsea,Watford,4,2,H,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
82,82,2017-10-21,Huddersfield Town,Manchester United,2,1,H,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
83,83,2017-10-21,Manchester City,Burnley,3,0,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
84,84,2017-10-21,Newcastle United,Crystal Palace,1,0,H,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
85,85,2017-10-21,Southampton,West Bromwich Albion,1,0,H,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
86,86,2017-10-21,Stoke City,Bournemouth,1,2,A,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
87,87,2017-10-21,Swansea City,Leicester City,1,2,A,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
88,88,2017-10-22,Everton,Arsenal,2,5,A,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
89,89,2017-10-22,Tottenham Hotspur,Liverpool,4,1,H,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
90,90,2017-10-28,Arsenal,Swansea City,2,1,H,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
91,91,2017-10-28,Bournemouth,Chelsea,0,1,A,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
92,92,2017-10-28,Crystal Palace,West Ham United,2,2,D,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
93,93,2017-10-28,Liverpool,Huddersfield Town,3,0,H,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
94,94,2017-10-28,Manchester United,Tottenham Hotspur,1,0,H,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
95,95,2017-10-28,Watford,Stoke City,0,1,A,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
96,96,2017-10-28,West Bromwich Albion,Manchester City,2,3,A,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
97,97,2017-10-29,Brighton & Hove Albion,Southampton,1,1,D,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
98,98,2017-10-29,Leicester City,Everton,2,0,H,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
99,99,2017-10-30,Burnley,Newcastle United,1,0,H,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
100,100,2017-11-04,Huddersfield Town,West Bromwich Albion,1,0,H,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
101,101,2017-11-04,Newcastle United,Bournemouth,0,1,A,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
102,102,2017-11-04,Southampton,Burnley,0,1,A,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
103,103,2017-11-04,Stoke City,Leicester City,2,2,D,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
104,104,2017-11-04,Swansea City,Brighton & Hove Albion,0,1,A,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
105,105,2017-11-04,West Ham United,Liverpool,1,4,A,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
106,106,2017-11-05,Chelsea,Manchester United,1,0,H,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
107,107,2017-11-05,Everton,Watford,3,2,H,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
108,108,2017-11-05,Manchester City,Arsenal,3,1,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
109,109,2017-11-05,Tottenham Hotspur,Crystal Palace,1,0,H,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
110,110,2017-11-18,Arsenal,Tottenham Hotspur,2,0,H,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
111,111,2017-11-18,Bournemouth,Huddersfield Town,4,0,H,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
112,112,2017-11-18,Burnley,Swansea City,2,0,H,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
113,113,2017-11-18,Crystal Palace,Everton,2,2,D,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
114,114,2017-11-18,Leicester City,Manchester City,0,2,A,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
115,115,2017-11-18,Liverpool,Southampton,3,0,H,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
116,116,2017-11-18,Manchester United,Newcastle United,4,1,H,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
117,117,2017-11-18,West Bromwich Albion,Chelsea,0,4,A,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
118,118,2017-11-19,Watford,West Ham United,2,0,H,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
119,119,2017-11-20,Brighton & Hove Albion,Stoke City,2,2,D,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
120,120,2017-11-24,West Ham United,Leicester City,1,1,D,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
121,121,2017-11-25,Crystal Palace,Stoke City,2,1,H,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
122,122,2017-11-25,Liverpool,Chelsea,1,1,D,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
123,123,2017-11-25,Manchester United,Brighton & Hove Albion,1,0,H,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
124,124,2017-11-25,Newcastle United,Watford,0,3,A,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
125,125,2017-11-25,Swansea City,Bournemouth,0,0,D,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
126,126,2017-11-25,Tottenham Hotspur,West Bromwich Albion,1,1,D,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
127,127,2017-11-26,Burnley,Arsenal,0,1,A,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
128,128,2017-11-26,Huddersfield Town,Manchester City,1,2,A,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
129,129,2017-11-26,Southampton,Everton,4,1,H,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
130,130,2017-11-28,Brighton & Hove Albion,Crystal Palace,0,0,D,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
131,131,2017-11-28,Leicester City,Tottenham Hotspur,2,1,H,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False
132,132,2017-11-28,Watford,Manchester United,2,4,A,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
133,133,2017-11-28,West Bromwich Albion,Newcastle United,2,2,D,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
134,134,2017-11-29,Arsenal,Huddersfield Town,5,0,H,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
135,135,2017-11-29,Bournemouth,Burnley,1,2,A,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
136,136,2017-11-29,Chelsea,Swansea City,1,0,H,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
137,137,2017-11-29,Everton,West Ham United,4,0,H,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
